tool	rank	metric	sample	value
L3K10sh8.newreleased.profile	species	Shannon equitability	1	0.647423662238304
L3K10sh8.newreleased.profile	superkingdom	True positives	1	1.0
L3K10sh8.newreleased.profile	superkingdom	False negatives	1	0.0
L3K10sh8.newreleased.profile	superkingdom	False positives	1	0.0
L3K10sh8.newreleased.profile	superkingdom	Completeness	1	1.0
L3K10sh8.newreleased.profile	superkingdom	Purity	1	1.0
L3K10sh8.newreleased.profile	superkingdom	F1 score	1	1.0
L3K10sh8.newreleased.profile	superkingdom	Jaccard index	1	1.0
L3K10sh8.newreleased.profile	superkingdom	Taxon counts	1	1.0
L3K10sh8.newreleased.profile	phylum	True positives	1	8.0
L3K10sh8.newreleased.profile	phylum	False negatives	1	2.0
L3K10sh8.newreleased.profile	phylum	False positives	1	0.0
L3K10sh8.newreleased.profile	phylum	Completeness	1	0.8
L3K10sh8.newreleased.profile	phylum	Purity	1	1.0
L3K10sh8.newreleased.profile	phylum	F1 score	1	0.888888888888889
L3K10sh8.newreleased.profile	phylum	Jaccard index	1	0.8
L3K10sh8.newreleased.profile	phylum	Taxon counts	1	8.0
L3K10sh8.newreleased.profile	class	True positives	1	12.0
L3K10sh8.newreleased.profile	class	False negatives	1	3.0
L3K10sh8.newreleased.profile	class	False positives	1	1.0
L3K10sh8.newreleased.profile	class	Completeness	1	0.8
L3K10sh8.newreleased.profile	class	Purity	1	0.9230769230769231
L3K10sh8.newreleased.profile	class	F1 score	1	0.8571428571428571
L3K10sh8.newreleased.profile	class	Jaccard index	1	0.75
L3K10sh8.newreleased.profile	class	Taxon counts	1	13.0
L3K10sh8.newreleased.profile	order	True positives	1	30.0
L3K10sh8.newreleased.profile	order	False negatives	1	3.0
L3K10sh8.newreleased.profile	order	False positives	1	0.0
L3K10sh8.newreleased.profile	order	Completeness	1	0.9090909090909091
L3K10sh8.newreleased.profile	order	Purity	1	1.0
L3K10sh8.newreleased.profile	order	F1 score	1	0.9523809523809523
L3K10sh8.newreleased.profile	order	Jaccard index	1	0.9090909090909091
L3K10sh8.newreleased.profile	order	Taxon counts	1	30.0
L3K10sh8.newreleased.profile	family	True positives	1	49.0
L3K10sh8.newreleased.profile	family	False negatives	1	5.0
L3K10sh8.newreleased.profile	family	False positives	1	0.0
L3K10sh8.newreleased.profile	family	Completeness	1	0.9074074074074074
L3K10sh8.newreleased.profile	family	Purity	1	1.0
L3K10sh8.newreleased.profile	family	F1 score	1	0.9514563106796117
L3K10sh8.newreleased.profile	family	Jaccard index	1	0.9074074074074074
L3K10sh8.newreleased.profile	family	Taxon counts	1	49.0
L3K10sh8.newreleased.profile	genus	True positives	1	77.0
L3K10sh8.newreleased.profile	genus	False negatives	1	11.0
L3K10sh8.newreleased.profile	genus	False positives	1	2.0
L3K10sh8.newreleased.profile	genus	Completeness	1	0.875
L3K10sh8.newreleased.profile	genus	Purity	1	0.9746835443037974
L3K10sh8.newreleased.profile	genus	F1 score	1	0.9221556886227545
L3K10sh8.newreleased.profile	genus	Jaccard index	1	0.8555555555555555
L3K10sh8.newreleased.profile	genus	Taxon counts	1	79.0
L3K10sh8.newreleased.profile	species	True positives	1	135.0
L3K10sh8.newreleased.profile	species	False negatives	1	27.0
L3K10sh8.newreleased.profile	species	False positives	1	40.0
L3K10sh8.newreleased.profile	species	Completeness	1	0.8333333333333334
L3K10sh8.newreleased.profile	species	Purity	1	0.7714285714285715
L3K10sh8.newreleased.profile	species	F1 score	1	0.8011869436201781
L3K10sh8.newreleased.profile	species	Jaccard index	1	0.6683168316831684
L3K10sh8.newreleased.profile	species	Taxon counts	1	175.0
L3K10sh8.newreleased.profile	strain	True positives	1	0.0
L3K10sh8.newreleased.profile	strain	False negatives	1	162.0
L3K10sh8.newreleased.profile	strain	False positives	1	0.0
L3K10sh8.newreleased.profile	strain	Completeness	1	0.0
L3K10sh8.newreleased.profile	strain	Purity	1	0.0
L3K10sh8.newreleased.profile	strain	Jaccard index	1	0.0
L3K10sh8.newreleased.profile	strain	Taxon counts	1	0.0
L3K10sh8.newreleased.profile	superkingdom	L1 norm error	1	0.0
L3K10sh8.newreleased.profile	phylum	L1 norm error	1	0.04384500000000001
L3K10sh8.newreleased.profile	class	L1 norm error	1	0.07413900000000007
L3K10sh8.newreleased.profile	order	L1 norm error	1	0.16824999999999998
L3K10sh8.newreleased.profile	family	L1 norm error	1	0.19587800000000002
L3K10sh8.newreleased.profile	genus	L1 norm error	1	0.24680600000000014
L3K10sh8.newreleased.profile	species	L1 norm error	1	0.5873769999999999
L3K10sh8.newreleased.profile	na	Weighted UniFrac error	1	2.324913
L3K10sh8.newreleased.profile	na	Unweighted UniFrac error	1	443.00002499999994
L3K10sh8.newreleased.profile	superkingdom	Bray-Curtis distance	4	0.0
L3K10sh8.newreleased.profile	phylum	Bray-Curtis distance	4	0.07001253500626753
L3K10sh8.newreleased.profile	class	Bray-Curtis distance	4	0.08160404476726844
L3K10sh8.newreleased.profile	order	Bray-Curtis distance	4	0.08132120889820009
L3K10sh8.newreleased.profile	family	Bray-Curtis distance	4	0.12461488009963521
L3K10sh8.newreleased.profile	genus	Bray-Curtis distance	4	0.14285307883043405
L3K10sh8.newreleased.profile	species	Bray-Curtis distance	4	0.2986109569075674
L3K10sh8.newreleased.profile	superkingdom	Shannon diversity	4	0.0
L3K10sh8.newreleased.profile	superkingdom	Shannon equitability	4	0.0
L3K10sh8.newreleased.profile	phylum	Shannon diversity	4	1.2561049409957246
L3K10sh8.newreleased.profile	phylum	Shannon equitability	4	0.5716779950270487
L3K10sh8.newreleased.profile	class	Shannon diversity	4	1.8403942823915163
L3K10sh8.newreleased.profile	class	Shannon equitability	4	0.6973680570477879
L3K10sh8.newreleased.profile	order	Shannon diversity	4	2.800088700118188
L3K10sh8.newreleased.profile	order	Shannon equitability	4	0.8079348163419467
L3K10sh8.newreleased.profile	family	Shannon diversity	4	3.3591154957225347
L3K10sh8.newreleased.profile	family	Shannon equitability	4	0.8501413061223472
L3K10sh8.newreleased.profile	genus	Shannon diversity	4	3.8781770528329145
L3K10sh8.newreleased.profile	genus	Shannon equitability	4	0.8729420404465114
L3K10sh8.newreleased.profile	species	Shannon diversity	4	4.489581576641468
L3K10sh8.newreleased.profile	species	Shannon equitability	4	0.8654805608610041
L3K10sh8.newreleased.profile	superkingdom	True positives	4	1.0
L3K10sh8.newreleased.profile	superkingdom	False negatives	4	0.0
L3K10sh8.newreleased.profile	superkingdom	False positives	4	0.0
L3K10sh8.newreleased.profile	superkingdom	Completeness	4	1.0
L3K10sh8.newreleased.profile	superkingdom	Purity	4	1.0
L3K10sh8.newreleased.profile	superkingdom	F1 score	4	1.0
L3K10sh8.newreleased.profile	superkingdom	Jaccard index	4	1.0
L3K10sh8.newreleased.profile	superkingdom	Taxon counts	4	1.0
L3K10sh8.newreleased.profile	phylum	True positives	4	9.0
L3K10sh8.newreleased.profile	phylum	False negatives	4	1.0
L3K10sh8.newreleased.profile	phylum	False positives	4	0.0
L3K10sh8.newreleased.profile	phylum	Completeness	4	0.9
L3K10sh8.newreleased.profile	phylum	Purity	4	1.0
L3K10sh8.newreleased.profile	phylum	F1 score	4	0.9473684210526316
L3K10sh8.newreleased.profile	phylum	Jaccard index	4	0.9
L3K10sh8.newreleased.profile	phylum	Taxon counts	4	9.0
L3K10sh8.newreleased.profile	class	True positives	4	13.0
L3K10sh8.newreleased.profile	class	False negatives	4	2.0
L3K10sh8.newreleased.profile	class	False positives	4	1.0
L3K10sh8.newreleased.profile	class	Completeness	4	0.8666666666666667
L3K10sh8.newreleased.profile	class	Purity	4	0.9285714285714286
L3K10sh8.newreleased.profile	class	F1 score	4	0.896551724137931
L3K10sh8.newreleased.profile	class	Jaccard index	4	0.8125
L3K10sh8.newreleased.profile	class	Taxon counts	4	14.0
L3K10sh8.newreleased.profile	order	True positives	4	32.0
L3K10sh8.newreleased.profile	order	False negatives	4	1.0
L3K10sh8.newreleased.profile	order	False positives	4	0.0
L3K10sh8.newreleased.profile	order	Completeness	4	0.9696969696969697
L3K10sh8.newreleased.profile	order	Purity	4	1.0
L3K10sh8.newreleased.profile	order	F1 score	4	0.9846153846153847
L3K10sh8.newreleased.profile	order	Jaccard index	4	0.9696969696969697
L3K10sh8.newreleased.profile	order	Taxon counts	4	32.0
L3K10sh8.newreleased.profile	family	True positives	4	52.0
L3K10sh8.newreleased.profile	family	False negatives	4	2.0
L3K10sh8.newreleased.profile	family	False positives	4	0.0
L3K10sh8.newreleased.profile	family	Completeness	4	0.9629629629629629
L3K10sh8.newreleased.profile	family	Purity	4	1.0
L3K10sh8.newreleased.profile	family	F1 score	4	0.9811320754716981
L3K10sh8.newreleased.profile	family	Jaccard index	4	0.9629629629629629
L3K10sh8.newreleased.profile	family	Taxon counts	4	52.0
L3K10sh8.newreleased.profile	genus	True positives	4	81.0
L3K10sh8.newreleased.profile	genus	False negatives	4	7.0
L3K10sh8.newreleased.profile	genus	False positives	4	4.0
L3K10sh8.newreleased.profile	genus	Completeness	4	0.9204545454545454
L3K10sh8.newreleased.profile	genus	Purity	4	0.9529411764705882
L3K10sh8.newreleased.profile	genus	F1 score	4	0.9364161849710982
L3K10sh8.newreleased.profile	genus	Jaccard index	4	0.8804347826086957
L3K10sh8.newreleased.profile	genus	Taxon counts	4	85.0
L3K10sh8.newreleased.profile	species	True positives	4	139.0
L3K10sh8.newreleased.profile	species	False negatives	4	23.0
L3K10sh8.newreleased.profile	species	False positives	4	40.0
L3K10sh8.newreleased.profile	species	Completeness	4	0.8580246913580247
L3K10sh8.newreleased.profile	species	Purity	4	0.776536312849162
L3K10sh8.newreleased.profile	species	F1 score	4	0.81524926686217
L3K10sh8.newreleased.profile	species	Jaccard index	4	0.6881188118811881
L3K10sh8.newreleased.profile	species	Taxon counts	4	179.0
L3K10sh8.newreleased.profile	strain	True positives	4	0.0
L3K10sh8.newreleased.profile	strain	False negatives	4	162.0
L3K10sh8.newreleased.profile	strain	False positives	4	0.0
L3K10sh8.newreleased.profile	strain	Completeness	4	0.0
L3K10sh8.newreleased.profile	strain	Purity	4	0.0
L3K10sh8.newreleased.profile	strain	Jaccard index	4	0.0
L3K10sh8.newreleased.profile	strain	Taxon counts	4	0.0
L3K10sh8.newreleased.profile	superkingdom	L1 norm error	4	0.0
L3K10sh8.newreleased.profile	phylum	L1 norm error	4	0.14002500000000004
L3K10sh8.newreleased.profile	class	L1 norm error	4	0.162241
L3K10sh8.newreleased.profile	order	L1 norm error	4	0.16178700000000001
L3K10sh8.newreleased.profile	family	L1 norm error	4	0.24433899999999995
L3K10sh8.newreleased.profile	genus	L1 norm error	4	0.28120499999999987
L3K10sh8.newreleased.profile	species	L1 norm error	4	0.5917000000000007
L3K10sh8.newreleased.profile	na	Weighted UniFrac error	4	2.5231510000000013
L3K10sh8.newreleased.profile	na	Unweighted UniFrac error	4	469.000001
L3K11sh18.newreleased.profile	superkingdom	Bray-Curtis distance	1	0.0
L3K11sh18.newreleased.profile	phylum	Bray-Curtis distance	1	0.018330490834754583
L3K11sh18.newreleased.profile	class	Bray-Curtis distance	1	0.05561498670971863
L3K11sh18.newreleased.profile	order	Bray-Curtis distance	1	0.12106907358656137
L3K11sh18.newreleased.profile	family	Bray-Curtis distance	1	0.13105949732121547
L3K11sh18.newreleased.profile	genus	Bray-Curtis distance	1	0.1534862287938416
L3K11sh18.newreleased.profile	species	Bray-Curtis distance	1	0.2908926325658912
L3K11sh18.newreleased.profile	superkingdom	Shannon diversity	1	0.0
L3K11sh18.newreleased.profile	superkingdom	Shannon equitability	1	0.0
L3K11sh18.newreleased.profile	phylum	Shannon diversity	1	1.1396082779128756
L3K11sh18.newreleased.profile	phylum	Shannon equitability	1	0.5186580787724788
L3K11sh18.newreleased.profile	class	Shannon diversity	1	1.4338231649856963
L3K11sh18.newreleased.profile	class	Shannon equitability	1	0.5433088356571358
L3K11sh18.newreleased.profile	order	Shannon diversity	1	2.3838009442436805
L3K11sh18.newreleased.profile	order	Shannon equitability	1	0.6878195601453573
L3K11sh18.newreleased.profile	family	Shannon diversity	1	2.984382766851608
L3K11sh18.newreleased.profile	family	Shannon equitability	1	0.7590323289041068
L3K11sh18.newreleased.profile	genus	Shannon diversity	1	3.4944574289248354
L3K11sh18.newreleased.profile	genus	Shannon equitability	1	0.7929839031824499
L3K11sh18.newreleased.profile	species	Shannon diversity	1	3.7126438844497636
L3K11sh18.newreleased.profile	species	Shannon equitability	1	0.724564789950405
L3K11sh18.newreleased.profile	superkingdom	True positives	1	1.0
L3K11sh18.newreleased.profile	superkingdom	False negatives	1	0.0
L3K11sh18.newreleased.profile	superkingdom	False positives	1	0.0
L3K11sh18.newreleased.profile	superkingdom	Completeness	1	1.0
L3K11sh18.newreleased.profile	superkingdom	Purity	1	1.0
L3K11sh18.newreleased.profile	superkingdom	F1 score	1	1.0
L3K11sh18.newreleased.profile	superkingdom	Jaccard index	1	1.0
L3K11sh18.newreleased.profile	superkingdom	Taxon counts	1	1.0
L3K11sh18.newreleased.profile	phylum	True positives	1	9.0
L3K11sh18.newreleased.profile	phylum	False negatives	1	1.0
L3K11sh18.newreleased.profile	phylum	False positives	1	0.0
L3K11sh18.newreleased.profile	phylum	Completeness	1	0.9
L3K11sh18.newreleased.profile	phylum	Purity	1	1.0
L3K11sh18.newreleased.profile	phylum	F1 score	1	0.9473684210526316
L3K11sh18.newreleased.profile	phylum	Jaccard index	1	0.9
L3K11sh18.newreleased.profile	phylum	Taxon counts	1	9.0
L3K11sh18.newreleased.profile	class	True positives	1	13.0
L3K11sh18.newreleased.profile	class	False negatives	1	2.0
L3K11sh18.newreleased.profile	class	False positives	1	1.0
L3K11sh18.newreleased.profile	class	Completeness	1	0.8666666666666667
L3K11sh18.newreleased.profile	class	Purity	1	0.9285714285714286
L3K11sh18.newreleased.profile	class	F1 score	1	0.896551724137931
L3K11sh18.newreleased.profile	class	Jaccard index	1	0.8125
L3K11sh18.newreleased.profile	class	Taxon counts	1	14.0
L3K11sh18.newreleased.profile	order	True positives	1	32.0
L3K11sh18.newreleased.profile	order	False negatives	1	1.0
L3K11sh18.newreleased.profile	order	False positives	1	0.0
L3K11sh18.newreleased.profile	order	Completeness	1	0.9696969696969697
L3K11sh18.newreleased.profile	order	Purity	1	1.0
L3K11sh18.newreleased.profile	order	F1 score	1	0.9846153846153847
L3K11sh18.newreleased.profile	order	Jaccard index	1	0.9696969696969697
L3K11sh18.newreleased.profile	order	Taxon counts	1	32.0
L3K11sh18.newreleased.profile	family	True positives	1	51.0
L3K11sh18.newreleased.profile	family	False negatives	1	3.0
L3K11sh18.newreleased.profile	family	False positives	1	0.0
L3K11sh18.newreleased.profile	family	Completeness	1	0.9444444444444444
L3K11sh18.newreleased.profile	family	Purity	1	1.0
L3K11sh18.newreleased.profile	family	F1 score	1	0.9714285714285714
L3K11sh18.newreleased.profile	family	Jaccard index	1	0.9444444444444444
L3K11sh18.newreleased.profile	family	Taxon counts	1	51.0
L3K11sh18.newreleased.profile	genus	True positives	1	80.0
L3K11sh18.newreleased.profile	genus	False negatives	1	8.0
L3K11sh18.newreleased.profile	genus	False positives	1	2.0
L3K11sh18.newreleased.profile	genus	Completeness	1	0.9090909090909091
L3K11sh18.newreleased.profile	genus	Purity	1	0.975609756097561
L3K11sh18.newreleased.profile	genus	F1 score	1	0.9411764705882352
L3K11sh18.newreleased.profile	genus	Jaccard index	1	0.8888888888888888
L3K11sh18.newreleased.profile	genus	Taxon counts	1	82.0
L3K11sh18.newreleased.profile	species	True positives	1	136.0
L3K11sh18.newreleased.profile	species	False negatives	1	26.0
L3K11sh18.newreleased.profile	species	False positives	1	32.0
L3K11sh18.newreleased.profile	species	Completeness	1	0.8395061728395061
L3K11sh18.newreleased.profile	species	Purity	1	0.8095238095238095
L3K11sh18.newreleased.profile	species	F1 score	1	0.8242424242424242
L3K11sh18.newreleased.profile	species	Jaccard index	1	0.7010309278350515
L3K11sh18.newreleased.profile	species	Taxon counts	1	168.0
L3K11sh18.newreleased.profile	strain	True positives	1	0.0
L3K11sh18.newreleased.profile	strain	False negatives	1	162.0
L3K11sh18.newreleased.profile	strain	False positives	1	0.0
L3K11sh18.newreleased.profile	strain	Completeness	1	0.0
L3K11sh18.newreleased.profile	strain	Purity	1	0.0
L3K11sh18.newreleased.profile	strain	Jaccard index	1	0.0
L3K11sh18.newreleased.profile	strain	Taxon counts	1	0.0
L3K11sh18.newreleased.profile	superkingdom	L1 norm error	1	0.0
L3K11sh18.newreleased.profile	phylum	L1 norm error	1	0.036661
L3K11sh18.newreleased.profile	class	L1 norm error	1	0.110579
L3K11sh18.newreleased.profile	order	L1 norm error	1	0.241442
L3K11sh18.newreleased.profile	family	L1 norm error	1	0.260232
L3K11sh18.newreleased.profile	genus	L1 norm error	1	0.30510099999999996
L3K11sh18.newreleased.profile	species	L1 norm error	1	0.5299129999999997
L3K11sh18.newreleased.profile	na	Weighted UniFrac error	1	2.487403999999998
L3K11sh18.newreleased.profile	na	Unweighted UniFrac error	1	380.00001599999996
L3K11sh18.newreleased.profile	superkingdom	Bray-Curtis distance	4	0.0
L3K11sh18.newreleased.profile	phylum	Bray-Curtis distance	4	0.06590853295426649
L3K11sh18.newreleased.profile	class	Bray-Curtis distance	4	0.08076680462330087
L3K11sh18.newreleased.profile	order	Bray-Curtis distance	4	0.07732936888528567
L3K11sh18.newreleased.profile	family	Bray-Curtis distance	4	0.10087004874415567
L3K11sh18.newreleased.profile	genus	Bray-Curtis distance	4	0.11791270974624665
L3K11sh18.newreleased.profile	species	Bray-Curtis distance	4	0.29326835418784825
L3K11sh18.newreleased.profile	superkingdom	Shannon diversity	4	0.0
L3K11sh18.newreleased.profile	superkingdom	Shannon equitability	4	0.0
L3K11sh18.newreleased.profile	phylum	Shannon diversity	4	1.2078531672926212
L3K11sh18.newreleased.profile	phylum	Shannon equitability	4	0.5497176664376057
L3K11sh18.newreleased.profile	class	Shannon diversity	4	1.8146447801289136
L3K11sh18.newreleased.profile	class	Shannon equitability	4	0.6876109737235099
L3K11sh18.newreleased.profile	order	Shannon diversity	4	2.774952575602603
L3K11sh18.newreleased.profile	order	Shannon equitability	4	0.8006820639047864
L3K11sh18.newreleased.profile	family	Shannon diversity	4	3.371574515711479
L3K11sh18.newreleased.profile	family	Shannon equitability	4	0.8575086564495858
L3K11sh18.newreleased.profile	genus	Shannon diversity	4	3.8972971407248034
L3K11sh18.newreleased.profile	genus	Shannon equitability	4	0.8843987833226031
L3K11sh18.newreleased.profile	species	Shannon diversity	4	4.379968183272124
L3K11sh18.newreleased.profile	species	Shannon equitability	4	0.8548007364763361
L3K11sh18.newreleased.profile	superkingdom	True positives	4	1.0
L3K11sh18.newreleased.profile	superkingdom	False negatives	4	0.0
L3K11sh18.newreleased.profile	superkingdom	False positives	4	0.0
L3K11sh18.newreleased.profile	superkingdom	Completeness	4	1.0
L3K11sh18.newreleased.profile	superkingdom	Purity	4	1.0
L3K11sh18.newreleased.profile	superkingdom	F1 score	4	1.0
L3K11sh18.newreleased.profile	superkingdom	Jaccard index	4	1.0
L3K11sh18.newreleased.profile	superkingdom	Taxon counts	4	1.0
L3K11sh18.newreleased.profile	phylum	True positives	4	9.0
L3K11sh18.newreleased.profile	phylum	False negatives	4	1.0
L3K11sh18.newreleased.profile	phylum	False positives	4	0.0
L3K11sh18.newreleased.profile	phylum	Completeness	4	0.9
L3K11sh18.newreleased.profile	phylum	Purity	4	1.0
L3K11sh18.newreleased.profile	phylum	F1 score	4	0.9473684210526316
L3K11sh18.newreleased.profile	phylum	Jaccard index	4	0.9
L3K11sh18.newreleased.profile	phylum	Taxon counts	4	9.0
L3K11sh18.newreleased.profile	class	True positives	4	13.0
L3K11sh18.newreleased.profile	class	False negatives	4	2.0
L3K11sh18.newreleased.profile	class	False positives	4	1.0
L3K11sh18.newreleased.profile	class	Completeness	4	0.8666666666666667
L3K11sh18.newreleased.profile	class	Purity	4	0.9285714285714286
L3K11sh18.newreleased.profile	class	F1 score	4	0.896551724137931
L3K11sh18.newreleased.profile	class	Jaccard index	4	0.8125
L3K11sh18.newreleased.profile	class	Taxon counts	4	14.0
L3K11sh18.newreleased.profile	order	True positives	4	32.0
L3K11sh18.newreleased.profile	order	False negatives	4	1.0
L3K11sh18.newreleased.profile	order	False positives	4	0.0
L3K11sh18.newreleased.profile	order	Completeness	4	0.9696969696969697
L3K11sh18.newreleased.profile	order	Purity	4	1.0
L3K11sh18.newreleased.profile	order	F1 score	4	0.9846153846153847
L3K11sh18.newreleased.profile	order	Jaccard index	4	0.9696969696969697
L3K11sh18.newreleased.profile	order	Taxon counts	4	32.0
L3K11sh18.newreleased.profile	family	True positives	4	51.0
L3K11sh18.newreleased.profile	family	False negatives	4	3.0
L3K11sh18.newreleased.profile	family	False positives	4	0.0
L3K11sh18.newreleased.profile	family	Completeness	4	0.9444444444444444
L3K11sh18.newreleased.profile	family	Purity	4	1.0
L3K11sh18.newreleased.profile	family	F1 score	4	0.9714285714285714
L3K11sh18.newreleased.profile	family	Jaccard index	4	0.9444444444444444
L3K11sh18.newreleased.profile	family	Taxon counts	4	51.0
L3K11sh18.newreleased.profile	genus	True positives	4	80.0
L3K11sh18.newreleased.profile	genus	False negatives	4	8.0
L3K11sh18.newreleased.profile	genus	False positives	4	2.0
L3K11sh18.newreleased.profile	genus	Completeness	4	0.9090909090909091
L3K11sh18.newreleased.profile	genus	Purity	4	0.975609756097561
L3K11sh18.newreleased.profile	genus	F1 score	4	0.9411764705882352
L3K11sh18.newreleased.profile	genus	Jaccard index	4	0.8888888888888888
L3K11sh18.newreleased.profile	genus	Taxon counts	4	82.0
L3K11sh18.newreleased.profile	species	True positives	4	138.0
L3K11sh18.newreleased.profile	species	False negatives	4	24.0
L3K11sh18.newreleased.profile	species	False positives	4	30.0
L3K11sh18.newreleased.profile	species	Completeness	4	0.8518518518518519
L3K11sh18.newreleased.profile	species	Purity	4	0.8214285714285714
L3K11sh18.newreleased.profile	species	F1 score	4	0.8363636363636364
L3K11sh18.newreleased.profile	species	Jaccard index	4	0.71875
L3K11sh18.newreleased.profile	species	Taxon counts	4	168.0
L3K11sh18.newreleased.profile	strain	True positives	4	0.0
L3K11sh18.newreleased.profile	strain	False negatives	4	162.0
L3K11sh18.newreleased.profile	strain	False positives	4	0.0
L3K11sh18.newreleased.profile	strain	Completeness	4	0.0
L3K11sh18.newreleased.profile	strain	Purity	4	0.0
L3K11sh18.newreleased.profile	strain	Jaccard index	4	0.0
L3K11sh18.newreleased.profile	strain	Taxon counts	4	0.0
L3K11sh18.newreleased.profile	superkingdom	L1 norm error	4	0.0
L3K11sh18.newreleased.profile	phylum	L1 norm error	4	0.13181700000000002
L3K11sh18.newreleased.profile	class	L1 norm error	4	0.160433
L3K11sh18.newreleased.profile	order	L1 norm error	4	0.153757
L3K11sh18.newreleased.profile	family	L1 norm error	4	0.19772900000000004
L3K11sh18.newreleased.profile	genus	L1 norm error	4	0.23177500000000012
L3K11sh18.newreleased.profile	species	L1 norm error	4	0.5693940000000002
L3K11sh18.newreleased.profile	na	Weighted UniFrac error	4	2.3672669999999973
L3K11sh18.newreleased.profile	na	Unweighted UniFrac error	4	398.0000389999999
L3K11sh18.newreleased.profile	superkingdom	Bray-Curtis distance	0	0.0
L3K11sh18.newreleased.profile	phylum	Bray-Curtis distance	0	0.056479999999999995
L3K11sh18.newreleased.profile	class	Bray-Curtis distance	0	0.08009010563038071
L3K11sh18.newreleased.profile	order	Bray-Curtis distance	0	0.11047299084038291
L3K11sh18.newreleased.profile	family	Bray-Curtis distance	0	0.13799678916368555
L3K11sh18.newreleased.profile	genus	Bray-Curtis distance	0	0.1718321654664832
L3K11sh18.newreleased.profile	species	Bray-Curtis distance	0	0.25666852006348945
L3K11sh18.newreleased.profile	superkingdom	Shannon diversity	0	0.0
L3K11sh18.newreleased.profile	superkingdom	Shannon equitability	0	0.0
L3K11sh18.newreleased.profile	phylum	Shannon diversity	0	1.42643032791088
L3K11sh18.newreleased.profile	phylum	Shannon equitability	0	0.6491964192573327
L3K11sh18.newreleased.profile	class	Shannon diversity	0	1.795950112628949
L3K11sh18.newreleased.profile	class	Shannon equitability	0	0.6805271308337876
L3K11sh18.newreleased.profile	order	Shannon diversity	0	2.7514374652839124
L3K11sh18.newreleased.profile	order	Shannon equitability	0	0.79389703729624
L3K11sh18.newreleased.profile	family	Shannon diversity	0	3.214191037902179
L3K11sh18.newreleased.profile	family	Shannon equitability	0	0.8174805645374197
L3K11sh18.newreleased.profile	genus	Shannon diversity	0	3.6780331255158445
L3K11sh18.newreleased.profile	genus	Shannon equitability	0	0.8346420362039659
L3K11sh18.newreleased.profile	species	Shannon diversity	0	4.374355096234007
L3K11sh18.newreleased.profile	species	Shannon equitability	0	0.8507664976837626
L3K11sh18.newreleased.profile	superkingdom	True positives	0	1.0
L3K11sh18.newreleased.profile	superkingdom	False negatives	0	0.0
L3K11sh18.newreleased.profile	superkingdom	False positives	0	0.0
L3K11sh18.newreleased.profile	superkingdom	Completeness	0	1.0
L3K11sh18.newreleased.profile	superkingdom	Purity	0	1.0
L3K11sh18.newreleased.profile	superkingdom	F1 score	0	1.0
L3K11sh18.newreleased.profile	superkingdom	Jaccard index	0	1.0
L3K11sh18.newreleased.profile	superkingdom	Taxon counts	0	1.0
L3K11sh18.newreleased.profile	phylum	True positives	0	9.0
L3K11sh18.newreleased.profile	phylum	False negatives	0	1.0
L3K11sh18.newreleased.profile	phylum	False positives	0	0.0
L3K11sh18.newreleased.profile	phylum	Completeness	0	0.9
L3K11sh18.newreleased.profile	phylum	Purity	0	1.0
L3K11sh18.newreleased.profile	phylum	F1 score	0	0.9473684210526316
L3K11sh18.newreleased.profile	phylum	Jaccard index	0	0.9
L3K11sh18.newreleased.profile	phylum	Taxon counts	0	9.0
L3K11sh18.newreleased.profile	class	True positives	0	13.0
L3K11sh18.newreleased.profile	class	False negatives	0	2.0
L3K11sh18.newreleased.profile	class	False positives	0	1.0
L3K11sh18.newreleased.profile	class	Completeness	0	0.8666666666666667
L3K11sh18.newreleased.profile	class	Purity	0	0.9285714285714286
L3K11sh18.newreleased.profile	class	F1 score	0	0.896551724137931
L3K11sh18.newreleased.profile	class	Jaccard index	0	0.8125
L3K11sh18.newreleased.profile	class	Taxon counts	0	14.0
L3K11sh18.newreleased.profile	order	True positives	0	32.0
L3K11sh18.newreleased.profile	order	False negatives	0	1.0
L3K11sh18.newreleased.profile	order	False positives	0	0.0
L3K11sh18.newreleased.profile	order	Completeness	0	0.9696969696969697
L3K11sh18.newreleased.profile	order	Purity	0	1.0
L3K11sh18.newreleased.profile	order	F1 score	0	0.9846153846153847
L3K11sh18.newreleased.profile	order	Jaccard index	0	0.9696969696969697
L3K11sh18.newreleased.profile	order	Taxon counts	0	32.0
L3K11sh18.newreleased.profile	family	True positives	0	51.0
L3K11sh18.newreleased.profile	family	False negatives	0	3.0
L3K11sh18.newreleased.profile	family	False positives	0	0.0
L3K11sh18.newreleased.profile	family	Completeness	0	0.9444444444444444
L3K11sh18.newreleased.profile	family	Purity	0	1.0
L3K11sh18.newreleased.profile	family	F1 score	0	0.9714285714285714
L3K11sh18.newreleased.profile	family	Jaccard index	0	0.9444444444444444
L3K11sh18.newreleased.profile	family	Taxon counts	0	51.0
L3K11sh18.newreleased.profile	genus	True positives	0	80.0
L3K11sh18.newreleased.profile	genus	False negatives	0	8.0
L3K11sh18.newreleased.profile	genus	False positives	0	2.0
L3K11sh18.newreleased.profile	genus	Completeness	0	0.9090909090909091
L3K11sh18.newreleased.profile	genus	Purity	0	0.975609756097561
L3K11sh18.newreleased.profile	genus	F1 score	0	0.9411764705882352
L3K11sh18.newreleased.profile	genus	Jaccard index	0	0.8888888888888888
