tool	rank	metric	sample	value
Centrifuge1.0.4	family	Taxon counts	9	124.0
Centrifuge1.0.4	genus	True positives	9	168.0
Centrifuge1.0.4	genus	False negatives	9	12.0
Centrifuge1.0.4	genus	False positives	9	58.0
Centrifuge1.0.4	genus	Completeness	9	0.9333333333333333
Centrifuge1.0.4	genus	Purity	9	0.7433628318584071
Centrifuge1.0.4	genus	F1 score	9	0.8275862068965518
Centrifuge1.0.4	genus	Jaccard index	9	0.7058823529411765
Centrifuge1.0.4	genus	Taxon counts	9	226.0
Centrifuge1.0.4	species	True positives	9	241.0
Centrifuge1.0.4	species	False negatives	9	30.0
Centrifuge1.0.4	species	False positives	9	131.0
Centrifuge1.0.4	species	Completeness	9	0.8892988929889298
Centrifuge1.0.4	species	Purity	9	0.6478494623655914
Centrifuge1.0.4	species	F1 score	9	0.749611197511664
Centrifuge1.0.4	species	Jaccard index	9	0.599502487562189
Centrifuge1.0.4	species	Taxon counts	9	372.0
Centrifuge1.0.4	strain	True positives	9	0.0
Centrifuge1.0.4	strain	False negatives	9	414.0
Centrifuge1.0.4	strain	False positives	9	0.0
Centrifuge1.0.4	strain	Completeness	9	0.0
Centrifuge1.0.4	strain	Purity	9	0.0
Centrifuge1.0.4	strain	Jaccard index	9	0.0
Centrifuge1.0.4	strain	Taxon counts	9	0.0
Centrifuge1.0.4	superkingdom	L1 norm error	9	0.10679999999999974
Centrifuge1.0.4	phylum	L1 norm error	9	0.09158000000000005
Centrifuge1.0.4	class	L1 norm error	9	0.15738999999999995
Centrifuge1.0.4	order	L1 norm error	9	0.3260700000000001
Centrifuge1.0.4	family	L1 norm error	9	0.34052000000000027
Centrifuge1.0.4	genus	L1 norm error	9	0.35083000000000025
Centrifuge1.0.4	species	L1 norm error	9	0.4598700000000006
Centrifuge1.0.4	na	Weighted UniFrac error	9	3.266217702279818
Centrifuge1.0.4	na	Unweighted UniFrac error	9	1780.937037398302
DuDes0.08	superkingdom	Bray-Curtis distance	0	0.009500300000000062
DuDes0.08	phylum	Bray-Curtis distance	0	0.05471539677100043
DuDes0.08	class	Bray-Curtis distance	0	0.0862712736452201
DuDes0.08	order	Bray-Curtis distance	0	0.1608974369697994
DuDes0.08	family	Bray-Curtis distance	0	0.18665081592163213
DuDes0.08	genus	Bray-Curtis distance	0	0.20592393799987285
DuDes0.08	species	Bray-Curtis distance	0	0.24916429240021984
DuDes0.08	superkingdom	Shannon diversity	0	0.43011344742728
DuDes0.08	superkingdom	Shannon equitability	0	0.6205225376229928
DuDes0.08	phylum	Shannon diversity	0	1.1239778216409977
DuDes0.08	phylum	Shannon equitability	0	0.45232195009695425
DuDes0.08	class	Shannon diversity	0	1.6086316793762285
DuDes0.08	class	Shannon equitability	0	0.5204172067027106
DuDes0.08	order	Shannon diversity	0	2.469872024884008
DuDes0.08	order	Shannon equitability	0	0.6526818853754509
DuDes0.08	family	Shannon diversity	0	2.8287628764780197
DuDes0.08	family	Shannon equitability	0	0.6881171667977894
DuDes0.08	genus	Shannon diversity	0	3.1913776345462153
DuDes0.08	genus	Shannon equitability	0	0.7282880503951396
DuDes0.08	species	Shannon diversity	0	3.5670224964761146
DuDes0.08	species	Shannon equitability	0	0.7851179963924537
DuDes0.08	superkingdom	True positives	0	2.0
DuDes0.08	superkingdom	False negatives	0	0.0
DuDes0.08	superkingdom	False positives	0	0.0
DuDes0.08	superkingdom	Completeness	0	1.0
DuDes0.08	superkingdom	Purity	0	1.0
DuDes0.08	superkingdom	F1 score	0	1.0
DuDes0.08	superkingdom	Jaccard index	0	1.0
DuDes0.08	superkingdom	Taxon counts	0	2.0
DuDes0.08	phylum	True positives	0	12.0
DuDes0.08	phylum	False negatives	0	5.0
DuDes0.08	phylum	False positives	0	0.0
DuDes0.08	phylum	Completeness	0	0.7058823529411765
DuDes0.08	phylum	Purity	0	1.0
DuDes0.08	phylum	F1 score	0	0.8275862068965517
DuDes0.08	phylum	Jaccard index	0	0.7058823529411765
DuDes0.08	phylum	Taxon counts	0	12.0
DuDes0.08	class	True positives	0	21.0
DuDes0.08	class	False negatives	0	4.0
DuDes0.08	class	False positives	0	1.0
DuDes0.08	class	Completeness	0	0.84
DuDes0.08	class	Purity	0	0.9545454545454546
DuDes0.08	class	F1 score	0	0.8936170212765958
DuDes0.08	class	Jaccard index	0	0.8076923076923077
DuDes0.08	class	Taxon counts	0	22.0
DuDes0.08	order	True positives	0	44.0
DuDes0.08	order	False negatives	0	23.0
DuDes0.08	order	False positives	0	0.0
DuDes0.08	order	Completeness	0	0.6567164179104478
DuDes0.08	order	Purity	0	1.0
DuDes0.08	order	F1 score	0	0.7927927927927928
DuDes0.08	order	Jaccard index	0	0.6567164179104478
DuDes0.08	order	Taxon counts	0	44.0
DuDes0.08	family	True positives	0	59.0
DuDes0.08	family	False negatives	0	50.0
DuDes0.08	family	False positives	0	2.0
DuDes0.08	family	Completeness	0	0.5412844036697247
DuDes0.08	family	Purity	0	0.9672131147540983
DuDes0.08	family	F1 score	0	0.6941176470588234
DuDes0.08	family	Jaccard index	0	0.5315315315315315
DuDes0.08	family	Taxon counts	0	61.0
DuDes0.08	genus	True positives	0	78.0
DuDes0.08	genus	False negatives	0	103.0
DuDes0.08	genus	False positives	0	2.0
DuDes0.08	genus	Completeness	0	0.430939226519337
DuDes0.08	genus	Purity	0	0.975
DuDes0.08	genus	F1 score	0	0.5977011494252873
DuDes0.08	genus	Jaccard index	0	0.4262295081967213
DuDes0.08	genus	Taxon counts	0	80.0
DuDes0.08	species	True positives	0	82.0
DuDes0.08	species	False negatives	0	174.0
DuDes0.08	species	False positives	0	12.0
DuDes0.08	species	Completeness	0	0.3203125
DuDes0.08	species	Purity	0	0.8723404255319149
DuDes0.08	species	F1 score	0	0.4685714285714286
DuDes0.08	species	Jaccard index	0	0.30597014925373134
DuDes0.08	species	Taxon counts	0	94.0
DuDes0.08	strain	True positives	0	0.0
DuDes0.08	strain	False negatives	0	389.0
DuDes0.08	strain	False positives	0	0.0
DuDes0.08	strain	Completeness	0	0.0
DuDes0.08	strain	Purity	0	0.0
DuDes0.08	strain	Jaccard index	0	0.0
DuDes0.08	strain	Taxon counts	0	0.0
DuDes0.08	superkingdom	L1 norm error	0	0.019000600000000124
DuDes0.08	phylum	L1 norm error	0	0.10938370000000006
DuDes0.08	class	L1 norm error	0	0.16742609999999997
DuDes0.08	order	L1 norm error	0	0.30777439999999995
DuDes0.08	family	L1 norm error	0	0.3556050999999998
DuDes0.08	genus	L1 norm error	0	0.40732069999999965
DuDes0.08	species	L1 norm error	0	0.4688446999999995
DuDes0.08	na	Weighted UniFrac error	0	3.036250200000004
DuDes0.08	na	Unweighted UniFrac error	0	2645.9996731000015
DuDes0.08	superkingdom	Bray-Curtis distance	1	0.000344400000000018
DuDes0.08	phylum	Bray-Curtis distance	1	0.07708472129052743
DuDes0.08	class	Bray-Curtis distance	1	0.08962093391791764
DuDes0.08	order	Bray-Curtis distance	1	0.16616731305358132
DuDes0.08	family	Bray-Curtis distance	1	0.19424556131908233
DuDes0.08	genus	Bray-Curtis distance	1	0.21037012579468115
DuDes0.08	species	Bray-Curtis distance	1	0.2788401956612992
DuDes0.08	superkingdom	Shannon diversity	1	0.3667344716655519
DuDes0.08	superkingdom	Shannon equitability	1	0.5290860035949259
DuDes0.08	phylum	Shannon diversity	1	1.1527228038033976
DuDes0.08	phylum	Shannon equitability	1	0.4256652270826535
DuDes0.08	class	Shannon diversity	1	1.7129483407768824
DuDes0.08	class	Shannon equitability	1	0.5389928655139684
DuDes0.08	order	Shannon diversity	1	2.7199718159878654
DuDes0.08	order	Shannon equitability	1	0.7145292820935062
DuDes0.08	family	Shannon diversity	1	3.1884222958913258
DuDes0.08	family	Shannon equitability	1	0.7610226837806616
DuDes0.08	genus	Shannon diversity	1	3.6587431532019012
DuDes0.08	genus	Shannon equitability	1	0.7997758045031425
DuDes0.08	species	Shannon diversity	1	3.973645159873439
DuDes0.08	species	Shannon equitability	1	0.8405583193628889
DuDes0.08	superkingdom	True positives	1	2.0
DuDes0.08	superkingdom	False negatives	1	0.0
DuDes0.08	superkingdom	False positives	1	0.0
DuDes0.08	superkingdom	Completeness	1	1.0
DuDes0.08	superkingdom	Purity	1	1.0
DuDes0.08	superkingdom	F1 score	1	1.0
DuDes0.08	superkingdom	Jaccard index	1	1.0
DuDes0.08	superkingdom	Taxon counts	1	2.0
DuDes0.08	phylum	True positives	1	15.0
DuDes0.08	phylum	False negatives	1	6.0
DuDes0.08	phylum	False positives	1	0.0
DuDes0.08	phylum	Completeness	1	0.7142857142857143
DuDes0.08	phylum	Purity	1	1.0
DuDes0.08	phylum	F1 score	1	0.8333333333333333
DuDes0.08	phylum	Jaccard index	1	0.7142857142857143
DuDes0.08	phylum	Taxon counts	1	15.0
DuDes0.08	class	True positives	1	22.0
DuDes0.08	class	False negatives	1	9.0
DuDes0.08	class	False positives	1	2.0
DuDes0.08	class	Completeness	1	0.7096774193548387
DuDes0.08	class	Purity	1	0.9166666666666666
DuDes0.08	class	F1 score	1	0.7999999999999999
DuDes0.08	class	Jaccard index	1	0.6666666666666666
DuDes0.08	class	Taxon counts	1	24.0
DuDes0.08	order	True positives	1	44.0
DuDes0.08	order	False negatives	1	28.0
DuDes0.08	order	False positives	1	1.0
DuDes0.08	order	Completeness	1	0.6111111111111112
DuDes0.08	order	Purity	1	0.9777777777777777
DuDes0.08	order	F1 score	1	0.7521367521367521
DuDes0.08	order	Jaccard index	1	0.6027397260273972
DuDes0.08	order	Taxon counts	1	45.0
DuDes0.08	family	True positives	1	65.0
DuDes0.08	family	False negatives	1	52.0
DuDes0.08	family	False positives	1	1.0
DuDes0.08	family	Completeness	1	0.5555555555555556
DuDes0.08	family	Purity	1	0.9848484848484849
DuDes0.08	family	F1 score	1	0.7103825136612022
DuDes0.08	family	Jaccard index	1	0.5508474576271186
DuDes0.08	family	Taxon counts	1	66.0
DuDes0.08	genus	True positives	1	96.0
DuDes0.08	genus	False negatives	1	107.0
DuDes0.08	genus	False positives	1	1.0
DuDes0.08	genus	Completeness	1	0.4729064039408867
DuDes0.08	genus	Purity	1	0.9896907216494846
DuDes0.08	genus	F1 score	1	0.64
DuDes0.08	genus	Jaccard index	1	0.47058823529411764
DuDes0.08	genus	Taxon counts	1	97.0
DuDes0.08	species	True positives	1	101.0
DuDes0.08	species	False negatives	1	199.0
DuDes0.08	species	False positives	1	12.0
DuDes0.08	species	Completeness	1	0.33666666666666667
DuDes0.08	species	Purity	1	0.8938053097345132
DuDes0.08	species	F1 score	1	0.4891041162227603
DuDes0.08	species	Jaccard index	1	0.32371794871794873
DuDes0.08	species	Taxon counts	1	113.0
DuDes0.08	strain	True positives	1	0.0
DuDes0.08	strain	False negatives	1	450.0
DuDes0.08	strain	False positives	1	0.0
DuDes0.08	strain	Completeness	1	0.0
DuDes0.08	strain	Purity	1	0.0
DuDes0.08	strain	Jaccard index	1	0.0
DuDes0.08	strain	Taxon counts	1	0.0
DuDes0.08	superkingdom	L1 norm error	1	0.000688800000000036
DuDes0.08	phylum	L1 norm error	1	0.15414180000000005
DuDes0.08	class	L1 norm error	1	0.17292430000000003
DuDes0.08	order	L1 norm error	1	0.31771830000000006
DuDes0.08	family	L1 norm error	1	0.3691477999999997
DuDes0.08	genus	L1 norm error	1	0.4170738999999998
DuDes0.08	species	L1 norm error	1	0.5273045999999992
DuDes0.08	na	Weighted UniFrac error	1	3.143765800000006
DuDes0.08	na	Unweighted UniFrac error	1	2688.9960421000023
DuDes0.08	superkingdom	Bray-Curtis distance	2	0.004670600000000018
DuDes0.08	phylum	Bray-Curtis distance	2	0.06845225907789895
DuDes0.08	class	Bray-Curtis distance	2	0.07814286262225914
DuDes0.08	order	Bray-Curtis distance	2	0.1608838342793713
DuDes0.08	family	Bray-Curtis distance	2	0.179591138872041
DuDes0.08	genus	Bray-Curtis distance	2	0.21272787045916242
DuDes0.08	species	Bray-Curtis distance	2	0.25440999113970025
DuDes0.08	superkingdom	Shannon diversity	2	0.3920324295921921
DuDes0.08	superkingdom	Shannon equitability	2	0.5655832420403073
DuDes0.08	phylum	Shannon diversity	2	1.1068607198166112
DuDes0.08	phylum	Shannon equitability	2	0.44543352158160265
DuDes0.08	class	Shannon diversity	2	1.738823864265987
DuDes0.08	class	Shannon equitability	2	0.5545613369121514
DuDes0.08	order	Shannon diversity	2	2.613155255415515
DuDes0.08	order	Shannon equitability	2	0.6905455350317043
DuDes0.08	family	Shannon diversity	2	3.013822160350828
DuDes0.08	family	Shannon equitability	2	0.7246710474765671
DuDes0.08	genus	Shannon diversity	2	3.484729902696406
DuDes0.08	genus	Shannon equitability	2	0.763467149419151
DuDes0.08	species	Shannon diversity	2	3.813169727190292
DuDes0.08	species	Shannon equitability	2	0.8051118990765479
DuDes0.08	superkingdom	True positives	2	2.0
DuDes0.08	superkingdom	False negatives	2	0.0
DuDes0.08	superkingdom	False positives	2	0.0
DuDes0.08	superkingdom	Completeness	2	1.0
DuDes0.08	superkingdom	Purity	2	1.0
DuDes0.08	superkingdom	F1 score	2	1.0
DuDes0.08	superkingdom	Jaccard index	2	1.0
DuDes0.08	superkingdom	Taxon counts	2	2.0
DuDes0.08	phylum	True positives	2	12.0
DuDes0.08	phylum	False negatives	2	10.0
DuDes0.08	phylum	False positives	2	0.0
DuDes0.08	phylum	Completeness	2	0.5454545454545454
DuDes0.08	phylum	Purity	2	1.0
DuDes0.08	phylum	F1 score	2	0.7058823529411764
DuDes0.08	phylum	Jaccard index	2	0.5454545454545454
DuDes0.08	phylum	Taxon counts	2	12.0
DuDes0.08	class	True positives	2	22.0
DuDes0.08	class	False negatives	2	6.0
DuDes0.08	class	False positives	2	1.0
DuDes0.08	class	Completeness	2	0.7857142857142857
DuDes0.08	class	Purity	2	0.9565217391304348
DuDes0.08	class	F1 score	2	0.8627450980392156
DuDes0.08	class	Jaccard index	2	0.7586206896551724
DuDes0.08	class	Taxon counts	2	23.0
DuDes0.08	order	True positives	2	44.0
DuDes0.08	order	False negatives	2	24.0
DuDes0.08	order	False positives	2	0.0
DuDes0.08	order	Completeness	2	0.6470588235294118
DuDes0.08	order	Purity	2	1.0
DuDes0.08	order	F1 score	2	0.7857142857142858
DuDes0.08	order	Jaccard index	2	0.6470588235294118
DuDes0.08	order	Taxon counts	2	44.0
DuDes0.08	family	True positives	2	62.0
DuDes0.08	family	False negatives	2	44.0
DuDes0.08	family	False positives	2	2.0
DuDes0.08	family	Completeness	2	0.5849056603773585
DuDes0.08	family	Purity	2	0.96875
DuDes0.08	family	F1 score	2	0.7294117647058823
DuDes0.08	family	Jaccard index	2	0.5740740740740741
DuDes0.08	family	Taxon counts	2	64.0
DuDes0.08	genus	True positives	2	92.0
DuDes0.08	genus	False negatives	2	104.0
DuDes0.08	genus	False positives	2	4.0
DuDes0.08	genus	Completeness	2	0.46938775510204084
DuDes0.08	genus	Purity	2	0.9583333333333334
DuDes0.08	genus	F1 score	2	0.6301369863013699
DuDes0.08	genus	Jaccard index	2	0.46
DuDes0.08	genus	Taxon counts	2	96.0
DuDes0.08	species	True positives	2	100.0
DuDes0.08	species	False negatives	2	174.0
DuDes0.08	species	False positives	2	14.0
DuDes0.08	species	Completeness	2	0.36496350364963503
DuDes0.08	species	Purity	2	0.8771929824561403
DuDes0.08	species	F1 score	2	0.5154639175257731
DuDes0.08	species	Jaccard index	2	0.3472222222222222
DuDes0.08	species	Taxon counts	2	114.0
DuDes0.08	strain	True positives	2	0.0
DuDes0.08	strain	False negatives	2	429.0
DuDes0.08	strain	False positives	2	0.0
DuDes0.08	strain	Completeness	2	0.0
DuDes0.08	strain	Purity	2	0.0
DuDes0.08	strain	Jaccard index	2	0.0
DuDes0.08	strain	Taxon counts	2	0.0
DuDes0.08	superkingdom	L1 norm error	2	0.009341200000000036
DuDes0.08	phylum	L1 norm error	2	0.1369051000000001
DuDes0.08	class	L1 norm error	2	0.15279859999999995
DuDes0.08	order	L1 norm error	2	0.3073421000000001
DuDes0.08	family	L1 norm error	2	0.3400099000000001
DuDes0.08	genus	L1 norm error	2	0.42072879999999996
DuDes0.08	species	L1 norm error	2	0.47988829999999927
DuDes0.08	na	Weighted UniFrac error	2	3.056035300000019
DuDes0.08	na	Unweighted UniFrac error	2	2698.9996100999997
DuDes0.08	superkingdom	Bray-Curtis distance	3	0.00033850000000001045
DuDes0.08	phylum	Bray-Curtis distance	3	0.08459188444344581
DuDes0.08	class	Bray-Curtis distance	3	0.09316453628556097
DuDes0.08	order	Bray-Curtis distance	3	0.17029820978742957
DuDes0.08	family	Bray-Curtis distance	3	0.1968747537648224
DuDes0.08	genus	Bray-Curtis distance	3	0.22559905977656314
DuDes0.08	species	Bray-Curtis distance	3	0.2794776030609075
DuDes0.08	superkingdom	Shannon diversity	3	0.36126539784092043
DuDes0.08	superkingdom	Shannon equitability	3	0.5211957979098744
DuDes0.08	phylum	Shannon diversity	3	1.0570629989994422
DuDes0.08	phylum	Shannon equitability	3	0.4590766274895603
DuDes0.08	class	Shannon diversity	3	1.8220170952945858
DuDes0.08	class	Shannon equitability	3	0.6082042482164247
DuDes0.08	order	Shannon diversity	3	2.6876117032869216
DuDes0.08	order	Shannon equitability	3	0.7190607993119745
DuDes0.08	family	Shannon diversity	3	3.037172705483784
DuDes0.08	family	Shannon equitability	3	0.7359035161271107
DuDes0.08	genus	Shannon diversity	3	3.611907883322188
DuDes0.08	genus	Shannon equitability	3	0.7877717563155919
DuDes0.08	species	Shannon diversity	3	3.9576189920444538
DuDes0.08	species	Shannon equitability	3	0.8210348167799815
DuDes0.08	superkingdom	True positives	3	2.0
DuDes0.08	superkingdom	False negatives	3	0.0
DuDes0.08	superkingdom	False positives	3	0.0
DuDes0.08	superkingdom	Completeness	3	1.0
DuDes0.08	superkingdom	Purity	3	1.0
DuDes0.08	superkingdom	F1 score	3	1.0
DuDes0.08	superkingdom	Jaccard index	3	1.0
DuDes0.08	superkingdom	Taxon counts	3	2.0
DuDes0.08	phylum	True positives	3	10.0
DuDes0.08	phylum	False negatives	3	12.0
DuDes0.08	phylum	False positives	3	0.0
DuDes0.08	phylum	Completeness	3	0.45454545454545453
DuDes0.08	phylum	Purity	3	1.0
DuDes0.08	phylum	F1 score	3	0.625
DuDes0.08	phylum	Jaccard index	3	0.45454545454545453
DuDes0.08	phylum	Taxon counts	3	10.0
DuDes0.08	class	True positives	3	19.0
DuDes0.08	class	False negatives	3	12.0
DuDes0.08	class	False positives	3	1.0
DuDes0.08	class	Completeness	3	0.6129032258064516
DuDes0.08	class	Purity	3	0.95
DuDes0.08	class	F1 score	3	0.7450980392156863
DuDes0.08	class	Jaccard index	3	0.59375
DuDes0.08	class	Taxon counts	3	20.0
DuDes0.08	order	True positives	3	42.0
DuDes0.08	order	False negatives	3	32.0
DuDes0.08	order	False positives	3	0.0
DuDes0.08	order	Completeness	3	0.5675675675675675
DuDes0.08	order	Purity	3	1.0
DuDes0.08	order	F1 score	3	0.7241379310344828
DuDes0.08	order	Jaccard index	3	0.5675675675675675
DuDes0.08	order	Taxon counts	3	42.0
DuDes0.08	family	True positives	3	61.0
DuDes0.08	family	False negatives	3	59.0
DuDes0.08	family	False positives	3	1.0
DuDes0.08	family	Completeness	3	0.5083333333333333
DuDes0.08	family	Purity	3	0.9838709677419355
DuDes0.08	family	F1 score	3	0.6703296703296703
DuDes0.08	family	Jaccard index	3	0.5041322314049587
DuDes0.08	family	Taxon counts	3	62.0
DuDes0.08	genus	True positives	3	95.0
DuDes0.08	genus	False negatives	3	137.0
DuDes0.08	genus	False positives	3	3.0
DuDes0.08	genus	Completeness	3	0.40948275862068967
DuDes0.08	genus	Purity	3	0.9693877551020408
DuDes0.08	genus	F1 score	3	0.5757575757575758
DuDes0.08	genus	Jaccard index	3	0.40425531914893614
DuDes0.08	genus	Taxon counts	3	98.0
DuDes0.08	species	True positives	3	109.0
DuDes0.08	species	False negatives	3	272.0
DuDes0.08	species	False positives	3	15.0
DuDes0.08	species	Completeness	3	0.28608923884514437
DuDes0.08	species	Purity	3	0.8790322580645161
DuDes0.08	species	F1 score	3	0.4316831683168317
DuDes0.08	species	Jaccard index	3	0.27525252525252525
DuDes0.08	species	Taxon counts	3	124.0
DuDes0.08	strain	True positives	3	0.0
DuDes0.08	strain	False negatives	3	605.0
DuDes0.08	strain	False positives	3	0.0
DuDes0.08	strain	Completeness	3	0.0
DuDes0.08	strain	Purity	3	0.0
DuDes0.08	strain	Jaccard index	3	0.0
DuDes0.08	strain	Taxon counts	3	0.0
DuDes0.08	superkingdom	L1 norm error	3	0.0006770000000000209
DuDes0.08	phylum	L1 norm error	3	0.1691853
DuDes0.08	class	L1 norm error	3	0.18228629999999996
DuDes0.08	order	L1 norm error	3	0.3227976
DuDes0.08	family	L1 norm error	3	0.36878760000000005
DuDes0.08	genus	L1 norm error	3	0.4448716000000001
DuDes0.08	species	L1 norm error	3	0.5214492000000012
DuDes0.08	na	Weighted UniFrac error	3	3.262890399999984
DuDes0.08	na	Unweighted UniFrac error	3	4089.9968523999964
DuDes0.08	superkingdom	Bray-Curtis distance	4	0.001505499999999982
DuDes0.08	phylum	Bray-Curtis distance	4	0.06607232063405447
DuDes0.08	class	Bray-Curtis distance	4	0.07379993433020243
DuDes0.08	order	Bray-Curtis distance	4	0.1417322327702016
DuDes0.08	family	Bray-Curtis distance	4	0.18103647657437383
DuDes0.08	genus	Bray-Curtis distance	4	0.19861285015445873
DuDes0.08	species	Bray-Curtis distance	4	0.25352125294013594
DuDes0.08	superkingdom	Shannon diversity	4	0.2939977351698849
DuDes0.08	superkingdom	Shannon equitability	4	0.42414907456217976
DuDes0.08	phylum	Shannon diversity	4	1.059672547809888
DuDes0.08	phylum	Shannon equitability	4	0.4822777601980814
DuDes0.08	class	Shannon diversity	4	1.8970553814039506
DuDes0.08	class	Shannon equitability	4	0.6442841555986328
DuDes0.08	order	Shannon diversity	4	2.725510257244057
DuDes0.08	order	Shannon equitability	4	0.7547970691054021
DuDes0.08	family	Shannon diversity	4	2.971923220594011
DuDes0.08	family	Shannon equitability	4	0.7383015072780508
DuDes0.08	genus	Shannon diversity	4	3.519872999726955
DuDes0.08	genus	Shannon equitability	4	0.8009816192740373
DuDes0.08	species	Shannon diversity	4	3.7538127558947343
DuDes0.08	species	Shannon equitability	4	0.8281809944966629
DuDes0.08	superkingdom	True positives	4	2.0
DuDes0.08	superkingdom	False negatives	4	0.0
DuDes0.08	superkingdom	False positives	4	0.0
DuDes0.08	superkingdom	Completeness	4	1.0
DuDes0.08	superkingdom	Purity	4	1.0
DuDes0.08	superkingdom	F1 score	4	1.0
DuDes0.08	superkingdom	Jaccard index	4	1.0
DuDes0.08	superkingdom	Taxon counts	4	2.0
DuDes0.08	phylum	True positives	4	9.0
DuDes0.08	phylum	False negatives	4	9.0
DuDes0.08	phylum	False positives	4	0.0
DuDes0.08	phylum	Completeness	4	0.5
DuDes0.08	phylum	Purity	4	1.0
DuDes0.08	phylum	F1 score	4	0.6666666666666666
DuDes0.08	phylum	Jaccard index	4	0.5
DuDes0.08	phylum	Taxon counts	4	9.0
DuDes0.08	class	True positives	4	18.0
DuDes0.08	class	False negatives	4	9.0
DuDes0.08	class	False positives	4	1.0
DuDes0.08	class	Completeness	4	0.6666666666666666
DuDes0.08	class	Purity	4	0.9473684210526315
DuDes0.08	class	F1 score	4	0.782608695652174
DuDes0.08	class	Jaccard index	4	0.6428571428571429
DuDes0.08	class	Taxon counts	4	19.0
DuDes0.08	order	True positives	4	37.0
DuDes0.08	order	False negatives	4	27.0
DuDes0.08	order	False positives	4	0.0
DuDes0.08	order	Completeness	4	0.578125
DuDes0.08	order	Purity	4	1.0
DuDes0.08	order	F1 score	4	0.7326732673267327
DuDes0.08	order	Jaccard index	4	0.578125
DuDes0.08	order	Taxon counts	4	37.0
DuDes0.08	family	True positives	4	54.0
DuDes0.08	family	False negatives	4	47.0
DuDes0.08	family	False positives	4	2.0
DuDes0.08	family	Completeness	4	0.5346534653465347
DuDes0.08	family	Purity	4	0.9642857142857143
DuDes0.08	family	F1 score	4	0.6878980891719746
DuDes0.08	family	Jaccard index	4	0.5242718446601942
DuDes0.08	family	Taxon counts	4	56.0
DuDes0.08	genus	True positives	4	79.0
DuDes0.08	genus	False negatives	4	106.0
DuDes0.08	genus	False positives	4	2.0
DuDes0.08	genus	Completeness	4	0.42702702702702705
DuDes0.08	genus	Purity	4	0.9753086419753086
DuDes0.08	genus	F1 score	4	0.5939849624060151
DuDes0.08	genus	Jaccard index	4	0.42245989304812837
DuDes0.08	genus	Taxon counts	4	81.0
DuDes0.08	species	True positives	4	80.0
DuDes0.08	species	False negatives	4	197.0
DuDes0.08	species	False positives	4	13.0
DuDes0.08	species	Completeness	4	0.2888086642599278
DuDes0.08	species	Purity	4	0.8602150537634409
DuDes0.08	species	F1 score	4	0.43243243243243246
DuDes0.08	species	Jaccard index	4	0.27586206896551724
DuDes0.08	species	Taxon counts	4	93.0
DuDes0.08	strain	True positives	4	0.0
DuDes0.08	strain	False negatives	4	428.0
DuDes0.08	strain	False positives	4	0.0
DuDes0.08	strain	Completeness	4	0.0
DuDes0.08	strain	Purity	4	0.0
DuDes0.08	strain	Jaccard index	4	0.0
DuDes0.08	strain	Taxon counts	4	0.0
DuDes0.08	superkingdom	L1 norm error	4	0.003010999999999964
DuDes0.08	phylum	L1 norm error	4	0.13214330000000007
DuDes0.08	class	L1 norm error	4	0.1449931
DuDes0.08	order	L1 norm error	4	0.2707761
DuDes0.08	family	L1 norm error	4	0.3375218
DuDes0.08	genus	L1 norm error	4	0.3930821000000001
DuDes0.08	species	L1 norm error	4	0.4640992000000002
DuDes0.08	na	Weighted UniFrac error	4	3.0005777999999945
DuDes0.08	na	Unweighted UniFrac error	4	2964.9987933
DuDes0.08	superkingdom	Bray-Curtis distance	5	0.018747099999999964
DuDes0.08	phylum	Bray-Curtis distance	5	0.07464895683681479
DuDes0.08	class	Bray-Curtis distance	5	0.08741952114032846
DuDes0.08	order	Bray-Curtis distance	5	0.16855835006152392
DuDes0.08	family	Bray-Curtis distance	5	0.18190301587493987
DuDes0.08	genus	Bray-Curtis distance	5	0.20357146828130598
DuDes0.08	species	Bray-Curtis distance	5	0.27965468156245044
DuDes0.08	superkingdom	Shannon diversity	5	0.2646548459124718
DuDes0.08	superkingdom	Shannon equitability	5	0.38181623374515583
DuDes0.08	phylum	Shannon diversity	5	1.0796473139184148
DuDes0.08	phylum	Shannon equitability	5	0.4502479012181605
DuDes0.08	class	Shannon diversity	5	1.7990656894101658
DuDes0.08	class	Shannon equitability	5	0.5909188472775514
DuDes0.08	order	Shannon diversity	5	2.6804852329160256
DuDes0.08	order	Shannon equitability	5	0.731661015107474
DuDes0.08	family	Shannon diversity	5	2.984395051158525
DuDes0.08	family	Shannon equitability	5	0.7349924733352953
DuDes0.08	genus	Shannon diversity	5	3.528705887436294
DuDes0.08	genus	Shannon equitability	5	0.790142966152059
DuDes0.08	species	Shannon diversity	5	3.7924307230027283
DuDes0.08	species	Shannon equitability	5	0.8199898412612852
DuDes0.08	superkingdom	True positives	5	2.0
DuDes0.08	superkingdom	False negatives	5	0.0
DuDes0.08	superkingdom	False positives	5	0.0
DuDes0.08	superkingdom	Completeness	5	1.0
DuDes0.08	superkingdom	Purity	5	1.0
DuDes0.08	superkingdom	F1 score	5	1.0
DuDes0.08	superkingdom	Jaccard index	5	1.0
DuDes0.08	superkingdom	Taxon counts	5	2.0
DuDes0.08	phylum	True positives	5	11.0
DuDes0.08	phylum	False negatives	5	9.0
DuDes0.08	phylum	False positives	5	0.0
DuDes0.08	phylum	Completeness	5	0.55
DuDes0.08	phylum	Purity	5	1.0
DuDes0.08	phylum	F1 score	5	0.7096774193548387
